"ID_DDJJ","AÑO_PRESENTACIÓN","NOMBRE","APELLIDO","ID_CARGO","CARGO","TOTAL_BIENES_MUEBLES","TOTAL_BIENES_INMUEBLES","TOTAL_ACCIONES","TOTAL_FONDOS","TOTAL_BONOS","TOTAL_TITULOS","TOTAL_DINERO_EFECTIVO","TOTAL_DINERO_ELECTRONICO","TOTAL_DEUDAS","FECHA_PRESENTACION"
28434,2023,Claudia Alejandra,ROMANO,1,NO APLICA,3351910,0,0,0,0,0,400000,0,,2023-06-27 00:00:00.000
28490,2023,Laura Raquel,CESANELLI,5,CARGO SUPERIOR A COMISARIO,533000,247220,0,1,0,0,150000,0,,2023-06-25 00:00:00.000
28493,2023,Laura Jimena,GONZALEZ,1,NO APLICA,615000,2500000,0,0,0,0,2155000,0,,2023-06-26 00:00:00.000
28499,2023,Graciela Haydee,RIZZO,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,14550000,0,0,0,0,4984430,0,,2023-06-25 00:00:00.000
28510,2023,Pablo Maria,VIDELA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),185000,200000,0,0,0,0,20669800,0,,2023-06-26 00:00:00.000
28513,2023,Silvina Emilse,GÜERRI,1,NO APLICA,1679000,2875095,0,0,0,0,2654250,0,,2023-06-26 00:00:00.000
28526,2023,Leonardo Dario,BERTOLINO,3,AUDITOR,200000,31635000,0,0,0,0,18400,0,,2023-06-26 00:00:00.000
28542,2023,Luis Martin Jose,DEMIRJIAN,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",865001,53300000,0,0,0,0,427250,0,,2023-06-26 00:00:00.000
28551,2023,Miguel Javier,INDART DE ARZA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),650000,16380000,0,0,0,0,10000,0,,2023-06-28 00:00:00.000
28555,2023,Daniela Silvina,BALLESTER,1,NO APLICA,60000,48000,0,0,0,0,20000,0,,2023-06-26 00:00:00.000
28560,2023,Luis Maria Eduardo,BULLRICH,19,TITULAR UNIDAD PROYECTOS ESPECIALES,250000,63000000,33250,0,0,0,26425000,0,,2023-06-29 00:00:00.000
28562,2023,Max,PERKINS ONETO GAONA,18,SUBSECRETARIO,0,310550038,0,0,0,3,282564,0,,2023-06-28 00:00:00.000
28565,2023,Juan Carlos,CLENAR,5,CARGO SUPERIOR A COMISARIO,537000,2033000,0,0,0,0,22477500,0,,2023-06-29 00:00:00.000
28566,2023,Ariel German Hector,Vanini,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,53000,0,0,0,0,0,6085200,37000,,2023-06-26 00:00:00.000
28571,2023,Juan Pablo,DELUCHI LEVENE,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,0,0,0,0,0,0,275000,0,,2023-06-26 00:00:00.000
28046,2023,Maria Isabel,ROCCA VIEITEZ,1,NO APLICA,2450000,1746000,0,0,0,0,33075000,0,,2023-06-29 00:00:00.000
28067,2023,MarÍa JosÉ,ASENSIO FERRARI,5,CARGO SUPERIOR A COMISARIO,90000,0,0,0,0,0,800000,0,,2023-06-15 00:00:00.000
28069,2023,Delia Beatriz,GRISOLIA,3,AUDITOR,72625,3909490,0,0,0,0,6860000,0,,2023-06-19 00:00:00.000
28089,2023,Maria Juliana,MOLENTINO,1000,CONTROLADOR DE FALTAS,0,3150000,0,0,0,0,66385001,0,,2023-06-27 00:00:00.000
28093,2023,Marcela Elizabet,GIANTURCO,3,AUDITOR,2363600,720000,0,0,0,0,5698891,139720,,2023-06-26 00:00:00.000
28094,2023,Antonella Carla,MITIDIERI,19,TITULAR UNIDAD PROYECTOS ESPECIALES,190000,19714250,0,0,0,0,3051570,0,,2023-06-29 00:00:00.000
28136,2023,Stella Maris,CARRASCAL,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,15000,0,0,0,0,200000,0,,2023-06-16 00:00:00.000
28141,2023,Federico Hernan ,PUGLIESE ,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),1505800,1864400,0,0,0,0,3657984,0,,2023-06-17 00:00:00.000
28174,2023,Gustavo Roberto,PEREZ,1001,GERENTE / SUBGERENTE OPERATIVO,1305000,3258848,0,0,0,0,8848000,0,,2023-06-20 00:00:00.000
28186,2023,Silvina Elisabet,CEIZEL,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",3187000,1816815,0,0,0,0,9366000,0,,2023-06-27 00:00:00.000
28190,2023,Diego,ENRICH,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,0,0,0,0,0,0,0,,2023-06-20 00:00:00.000
28191,2023,Alexis Leonardo,VILARIÑO MARION,1000,CONTROLADOR DE FALTAS,50000,136017,0,0,0,0,9000000,0,,2023-06-20 00:00:00.000
28196,2023,Gustavo Abel,OGARA,5,CARGO SUPERIOR A COMISARIO,123000,951600,0,0,0,0,700000,0,,2023-06-20 00:00:00.000
28197,2023,Maria de los Angeles,MARCOS,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",3522701,0,0,0,0,0,20000,0,,2023-06-20 00:00:00.000
28218,2023,Damian Leardo,GABAS,1001,GERENTE / SUBGERENTE OPERATIVO,248300,145000,0,0,0,0,350000,0,,2023-06-21 00:00:00.000
28222,2023,Mariela Coral,STRACQUADAINI,1,NO APLICA,0,0,0,0,0,0,8000,0,,2023-06-22 00:00:00.000
28250,2023,Maria Ines,SAMMARTINO,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),400,3386880,0,0,0,0,250000,0,,2023-06-21 00:00:00.000
28264,2023,Alberto Ernesto,NOLI,1,NO APLICA,106000,1,0,0,0,753490,400000,81620,,2023-06-23 00:00:00.000
28266,2023,Juan Ignacio,WAISSMAN,7,DIRECTOR GENERAL/ DIRECTOR DE LA PROCURACIÓN GENERAL,607370,14431458,0,0,0,0,500000,0,,2023-06-30 00:00:00.000
28282,2023,Fernando Fabián,RUIZ,5,CARGO SUPERIOR A COMISARIO,150000,10365000,0,0,0,0,22440442,0,,2023-06-21 00:00:00.000
28335,2023,Rosa Silvia,SOLIMINE,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",340000,58000,0,0,0,0,200000,0,,2023-06-22 00:00:00.000
28414,2023,Nestor Horacio,MERLI,5,CARGO SUPERIOR A COMISARIO,0,0,0,0,0,0,702500,0,,2023-06-26 00:00:00.000
28402,2023,Guillermo Alejandro,LAJE,8,GERENTE GENERAL Y SUBGERENTE GENERAL BANCO CIUDAD,1394566,12196239,0,0,0,0,7178400,0,,2023-06-29 00:00:00.000
28424,2023,Leandro Ezequiel,BIANCHI,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),2075000,13257500,0,0,0,0,2,0,,2023-06-27 00:00:00.000
28366,2023,Julia Natalia,CAMPOS,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),2948082,0,0,0,0,0,11000,0,,2023-06-29 00:00:00.000
28479,2023,Santiago,ARRIZABALAGA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,0,0,0,0,0,22000,0,,2023-06-24 00:00:00.000
28497,2023,Maria Belen,FLORES,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,0,0,0,0,0,11628775,0,,2023-07-04 00:00:00.000
28505,2023,Julio Javier,VILLALBA,5,CARGO SUPERIOR A COMISARIO,0,0,0,0,0,0,0,0,,2023-06-25 00:00:00.000
28515,2023,Leonardo Miguel,ANANIA,1000,CONTROLADOR DE FALTAS,1315000,37800000,0,0,0,0,500000,0,,2023-06-26 00:00:00.000
28518,2023,Santiago,ALBERDI,17,SÍNDICO GENERAL,981800,3118500,0,0,0,0,3500000,0,,2023-06-26 00:00:00.000
28519,2023,Julieta,MEROÑO,18,SUBSECRETARIO,0,9557000,0,0,0,0,12625,0,,2023-06-26 00:00:00.000
28398,2023,Juan Cruz,GIORDANO,4,CARGO SUPERIOR A COMANDANTE (BOMBEROS),898000,89856000,0,0,0,0,150000,0,,2023-06-23 00:00:00.000
28151,2023,Georgina,MARINUCCI,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,2584450,0,0,0,0,15000,0,,2023-06-19 00:00:00.000
28114,2023,Omar Alberto,MOLEDO,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",105000,5581500,0,0,0,0,250000,0,,2023-06-21 00:00:00.000
28157,2023,Matías,ASTORGA QUINTANA,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,800000,0,0,0,0,0,625625,0,,2023-06-19 00:00:00.000
28160,2023,Teresita Gricelda Ivana,MUÑOZ,1,NO APLICA,0,0,0,0,0,0,4000000,0,,2023-07-23 00:00:00.000
28169,2023,María del Milagro ,BOLLINI PEÑA,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,300000,0,0,0,0,0,30000,0,,2023-06-30 00:00:00.000
28506,2023,Rocio,ESTEVEZ,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),219322,1400000,0,0,0,0,20000,0,,2023-09-08 00:00:00.000
28171,2023,Pablo Raul,TOMINO,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),1880000,1801323,0,0,0,0,30795100,0,,2023-06-19 00:00:00.000
28185,2023,Victor Hugo,CACERES,1145,MIEMBRO DE JUNTA COMUNAL,430000,550000,3268730,0,0,0,2590679,0,,2023-06-24 00:00:00.000
28204,2023,Nadia Valeria,MENDOZA ,1,NO APLICA,0,0,0,0,0,0,0,0,,2023-06-20 00:00:00.000
28237,2023,Cristian Leopoldo,LUDOVISI,3,AUDITOR,150000,50000,0,0,0,0,10000,0,,2023-06-21 00:00:00.000
28306,2023,Gisela Adriana,POLVERARI,1000,CONTROLADOR DE FALTAS,800000,4472000,0,0,0,0,4554000,0,,2023-06-29 00:00:00.000
28308,2023,Alejandra,DI IORIO,1,NO APLICA,0,1500000,0,0,0,0,140000,0,,2023-06-22 00:00:00.000
28316,2023,Camila Soledad,VARELA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,0,0,0,0,0,4949320,0,,2023-06-29 00:00:00.000
28320,2023,Hernán Rolando,BERTICHE,1001,GERENTE / SUBGERENTE OPERATIVO,3800000,0,0,0,0,0,10000,0,,2023-06-22 00:00:00.000
26577,2023,Luis Angel,ALVAREZ,1,NO APLICA,0,400000,0,0,0,0,5000000,0,,2023-06-23 00:00:00.000
28326,2023,Paula Beatriz,VILLALBA,1,NO APLICA,0,51387500,1040912,0,0,0,114835000,0,,2023-06-27 00:00:00.000
28348,2023,Manuel Esteban,BALESTRETTI,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),2433800,3600000,0,0,0,0,6752886,0,,2023-06-22 00:00:00.000
28356,2023,Silvia Ruth,COLLIN,1145,MIEMBRO DE JUNTA COMUNAL,0,24048000,0,0,0,0,25000,0,,2023-06-22 00:00:00.000
28385,2023,Luis Daniel,ROJAS,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),480000,2414000,0,0,0,0,100200,0,,2023-06-22 00:00:00.000
27653,2023,Gustavo Pablo,SOLTZ,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",1487900,89000,0,0,0,0,3000000,0,,2023-06-30 00:00:00.000
28389,2023,Maria Rosa,POLINO,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,339470,0,0,0,0,50000,0,,2023-06-23 00:00:00.000
28395,2023,Walter Anibal,BENITEZ,5,CARGO SUPERIOR A COMISARIO,617707,100000,0,0,0,0,400000,0,,2023-06-23 00:00:00.000
26627,2023,Maria Fabiana,AREVALO,5,CARGO SUPERIOR A COMISARIO,2000000,3477500,0,0,0,0,30000,0,,2023-06-26 00:00:00.000
28397,2023,Camila Antonella,CASTANO,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,0,0,0,0,0,1000,0,,2023-06-29 00:00:00.000
28399,2023,Francisco Andres,RESNICOFF,18,SUBSECRETARIO,5300000,1440197,0,0,0,200000,1061760,0,,2023-06-28 00:00:00.000
28401,2023,Enrique Luis,AVOGADRO,14,MINISTRO,200000,100000,0,12000000,0,0,6058800,1674304,,2023-06-26 00:00:00.000
28404,2023,Leonardo Angel,GALLEGO,5,CARGO SUPERIOR A COMISARIO,350000,11272500,0,0,0,0,6001000,0,,2023-06-23 00:00:00.000
28412,2023,Marina Alejandra,KON,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",5000000,1990000,0,0,0,0,1753500,0,,2023-06-23 00:00:00.000
28418,2023,Ernesto Angel,LODISE,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",3520000,65000,0,0,0,0,2259000,0,,2023-06-23 00:00:00.000
28342,2023,Jorge Marcelo,COPANI,1,NO APLICA,0,4125638,0,0,0,0,14986012,0,,2023-07-31 00:00:00.000
28466,2023,Christian Federico,BAUAB,18,SUBSECRETARIO,466000,72977500,0,0,0,0,3615680,0,,2023-06-23 00:00:00.000
28470,2023,Hernán Andrés,BOTTI,8,GERENTE GENERAL Y SUBGERENTE GENERAL BANCO CIUDAD,3159500,7503500,297296,700000,0,2100174,8873000,499918,,2023-06-28 00:00:00.000
28491,2023,Patricia Valentina,FAGUNDEZ,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,1037955,0,0,0,0,2639834,0,,2023-06-27 00:00:00.000
28501,2023,Maximiliano Javier,BETTI,1,NO APLICA,0,0,0,0,0,0,150000,0,,2023-06-25 00:00:00.000
28535,2023,Pedro Manuel,CARNERO,5,CARGO SUPERIOR A COMISARIO,460000,182983,0,0,0,0,9014331,0,,2023-06-26 00:00:00.000
28543,2023,Maria Alejandra,ABELLON,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",62700,2109018,0,0,0,0,90000,0,,2023-06-26 00:00:00.000
28055,2023,Horacio Antonio,RODRIGUEZ LARRETA,10,JEFE DE GOBIERNO,183270,9350380,0,0,0,0,891320,0,,2023-06-29 00:00:00.000
28056,2023,Maria de las Mercedes,CALUSIO,1001,GERENTE / SUBGERENTE OPERATIVO,0,345400,0,0,0,0,50000,0,,2023-06-30 00:00:00.000
28057,2023,Alejandro Alberto,LARRARTE,5,CARGO SUPERIOR A COMISARIO,134000,0,0,0,0,0,500000,0,,2023-06-21 00:00:00.000
28062,2023,José María,VACCARO,1,NO APLICA,0,0,0,0,0,0,100000,0,,2023-06-15 00:00:00.000
28070,2023,Ricardo Domingo,RUGGIERO,7,DIRECTOR GENERAL/ DIRECTOR DE LA PROCURACIÓN GENERAL,318000,917145,0,0,0,712058690,5463500,0,,2023-06-15 00:00:00.000
28081,2023,Maria Virginia,PARDILLOS,1000,CONTROLADOR DE FALTAS,345000,834250,0,0,0,0,300000,0,,2023-06-16 00:00:00.000
28076,2023,Vanesa Isabel,COSTA,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",2920000,3129886,0,0,0,0,302000,0,,2023-06-27 00:00:00.000
28082,2023,Delfina,MATARAZZO,7,DIRECTOR GENERAL/ DIRECTOR DE LA PROCURACIÓN GENERAL,440000,0,298157,0,0,0,17696071,0,,2023-06-23 00:00:00.000
28083,2023,Facundo Ernesto,MICHALEK,1,NO APLICA,2315000,0,0,0,0,0,985000,0,,2023-06-20 00:00:00.000
28084,2023,Ilianna Michell,CASTILLO RUIZ,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,0,0,0,0,0,20000,0,,2023-06-16 00:00:00.000
28143,2023,FACUNDO,SANDOVARES,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",1590000,12797200,0,0,0,0,100,0,,2023-06-17 00:00:00.000
28051,2023,Martín Hernan,GORRETTA,1145,MIEMBRO DE JUNTA COMUNAL,0,0,0,0,0,0,10000,0,,2023-06-18 00:00:00.000
28158,2023,Lucas Nicolas                                                                                       ,ANDREOLI                                                                                            ,2,ASESOR DE PLANTA DE GABINETE DE MINISTRO/ DE PROCURADOR GENERAL/ DE SÍNDICO GENERAL/DE PRESIDENTE DE COMUNA,0,0,0,0,0,0,0,0,,2023-06-19 00:00:00.000
28166,2023,Walter David,VRANCOVICH,5,CARGO SUPERIOR A COMISARIO,0,0,0,0,0,0,0,0,,2023-06-19 00:00:00.000
28193,2023,Claudio Marcelo,CUELLO,5,CARGO SUPERIOR A COMISARIO,227000,4800,0,0,0,0,300000,0,,2023-06-30 00:00:00.000
28194,2023,Viviana,BUSTO,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,639000,0,0,0,0,1130650,0,,2023-06-27 00:00:00.000
28195,2023,Leandro Javier,MIGUEL,5,CARGO SUPERIOR A COMISARIO,3056769,850000,0,0,0,0,3000000,0,,2023-06-20 00:00:00.000
28198,2023,Martin,MURA,14,MINISTRO,3003770,2175000,0,0,0,0,3723160,0,,2023-06-21 00:00:00.000
28201,2023,Alberto Ernesto,VAZQUEZ,1001,GERENTE / SUBGERENTE OPERATIVO,0,0,0,0,0,0,50000,0,,2023-06-20 00:00:00.000
28215,2023,Gustavo Oscar,PALOPOLI,7,DIRECTOR GENERAL/ DIRECTOR DE LA PROCURACIÓN GENERAL,0,0,0,0,0,0,250000,0,,2023-06-23 00:00:00.000
28219,2023,Patricia Liliana,RETAMAR,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,0,0,0,0,0,10000,0,,2023-06-23 00:00:00.000
28231,2023,Elizabeth Veronica,PASTORE,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),4150000,145000,0,0,0,0,100000,0,,2023-06-21 00:00:00.000
28298,2023,Laura Ines,BERDEAL,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,12500000,0,0,0,0,20000,0,,2023-06-27 00:00:00.000
28271,2023,Yuan Chi,CHENG,1145,MIEMBRO DE JUNTA COMUNAL,0,0,0,0,0,0,0,0,,2023-06-21 00:00:00.000
28305,2023,Pablo Luis,KISCH,5,CARGO SUPERIOR A COMISARIO,2500000,169420,0,0,0,0,3999296,0,,2023-06-26 00:00:00.000
28307,2023,Walter Oscar,LICCIARDELLO,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",300000,0,0,0,0,0,80000,0,,2023-06-22 00:00:00.000
28313,2023,Hector Gerardo,VALDIVIA,5,CARGO SUPERIOR A COMISARIO,499990,155133,0,0,0,0,8433800,0,,2023-06-22 00:00:00.000
28323,2023,Constanza,CASSINO,1,NO APLICA,4000000,7500000,0,0,0,0,100000,0,,2023-07-03 00:00:00.000
28322,2023,Marcos Ezequiel,PARODI,1,NO APLICA,0,0,0,0,0,0,400000,0,,2023-06-22 00:00:00.000
28354,2023,Marina Emilce,PARRINI,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,5750000,0,0,0,0,3945000,0,,2023-06-23 00:00:00.000
19941,2023,Oscar Roberto,FABI,5,CARGO SUPERIOR A COMISARIO,605000,12250000,0,0,0,0,7575000,0,,2023-06-27 00:00:00.000
28603,2023,Felipe Oscar,MIGUEL,14,MINISTRO,1850500,42184752,0,0,0,0,16220750,0,,2023-06-30 00:00:00.000
28612,2023,Luciana,GALVALISI MIGUELES,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,2200000,0,0,0,0,63720000,0,,2023-06-26 00:00:00.000
28700,2023,Juan Martin,GROBA,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",1000000,3468000,0,0,0,0,4928500,0,,2023-06-30 00:00:00.000
28734,2023,Vanessa Andrea,ETCHEZURI,5,CARGO SUPERIOR A COMISARIO,507000,79895572,0,0,0,0,500000,0,,2023-06-27 00:00:00.000
28736,2023,Paola Vanessa,LECHUGA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,90000,0,0,0,0,8905600,0,,2023-06-28 00:00:00.000
28743,2023,Maria Eugenia,TOROSSIAN,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,674717,0,0,0,0,18000,0,,2023-06-29 00:00:00.000
28745,2023,Jorge Alberto,RODRIGUEZ LOPEZ,19,TITULAR UNIDAD PROYECTOS ESPECIALES,150000,209000,0,0,0,2,5000,0,,2023-06-30 00:00:00.000
28753,2023,Luis Oscar,RICARDO,1001,GERENTE / SUBGERENTE OPERATIVO,0,0,0,0,0,0,0,0,,2023-06-27 00:00:00.000
28755,2023,Miranda Ines,CRAUSAZ GOMEZ ,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,1461554,0,0,0,0,527288,0,,2023-06-28 00:00:00.000
28763,2023,Natalia Soledad,VENTEMILA,9,"INTEGRANTE  DE COMISIÓN EVALUADORA O DE COMISIÓN QUE APRUEBA PLIEGOS, PREADJUDICA, ADJUDICA O REDETERMINA PRECIOS",0,0,0,0,0,0,1000,0,,2023-06-29 00:00:00.000
28767,2023,Alejandra Silvina,BAÑA,8,GERENTE GENERAL Y SUBGERENTE GENERAL BANCO CIUDAD,0,180000,0,0,0,0,10000,0,,2023-06-30 00:00:00.000
28765,2023,Jose Maria,FANCIULLO,1,NO APLICA,0,0,0,0,0,0,0,0,,2023-06-28 00:00:00.000
28786,2023,Maria Julieta,COLECCHIA CORSO,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),116000,0,0,0,0,0,6400900,0,,2023-06-27 00:00:00.000
28797,2023,Graciela Maria,VARELA,1001,GERENTE / SUBGERENTE OPERATIVO,0,15939000,0,0,0,0,15000,0,,2023-06-29 00:00:00.000
28799,2023,Sara Beatriz,NICOLINI,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,1206,0,0,0,0,12255910,0,,2023-06-28 00:00:00.000
28870,2023,Antonia del Valle,GALVAN,1,NO APLICA,237000,130000,0,0,0,0,1000,0,,2023-06-30 00:00:00.000
28905,2023,Guillermo Alberto,FERNANDEZ VIDAL,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),95000,960000,0,0,0,0,200000,0,,2023-06-28 00:00:00.000
29002,2023,Martin,LAMBARDI,1,NO APLICA,877160,2356961,0,0,0,0,72161966,0,,2023-06-29 00:00:00.000
28948,2023,Laura Virginia,COSTANCIO,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),0,1176000,0,0,0,0,225000,0,,2023-07-05 00:00:00.000
28953,2023,Vicente Marcelo,ZEOLLA,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),280000,0,0,0,0,0,800000,0,,2023-06-30 00:00:00.000
28964,2023,Mario Alejandro,DIAZ,5,CARGO SUPERIOR A COMISARIO,0,0,0,0,0,0,2705085,0,,2023-06-28 00:00:00.000
28972,2023,Maria Guadalupe,ROSSI,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),12838864,7614000,0,0,0,0,4587519,0,,2023-06-30 00:00:00.000
28978,2023,Cynthia Liliana,HOTTON,18,SUBSECRETARIO,11115120,23821019,0,0,0,0,12308800,0,,2023-06-30 00:00:00.000
29004,2023,Gustavo Daniel,BANACLOCHA,5,CARGO SUPERIOR A COMISARIO,1800000,0,0,0,0,0,3802500,0,,2023-06-28 00:00:00.000
29007,2023,Francisco Maximiliano,OLIVENCIA,1001,GERENTE / SUBGERENTE OPERATIVO,1016000,0,0,0,0,0,366500,0,,2023-06-28 00:00:00.000
29008,2023,Marcos Rene,DOBANTON GRAZZINI,6,DIRECTOR GENERAL O EQUIVALENTE DEL PODER EJECUTIVO (INCLUYE EMPRESAS y entes descentralizados),561000,50720020,0,0,0,0,3943120,0,,2023-06-29 00:00:00.000
29009,2023,Maria Belen,GIRAUDO,1001,GERENTE / SUBGERENTE OPERATIVO,0,0,0,0,0,0,500000,0,,2023-06-29 00:00:00.000
